index,news_id,pos_words,pos_weights,neg_words,neg_weights
334,2494,"[""减少"", ""传闻"", ""野生动物"", ""宣传"", ""缺乏"", ""但"", ""无痛"", ""且"", ""违反"", ""严格"", ""来源"", ""管理条例"", ""《"", ""审批"", ""可靠"", ""》"", ""活体"", ""支持"", ""动物"", ""现代医学"", ""伦理"", ""证据""]","[0.000215, 0.000197, 0.000165, 0.000164, 0.00014, 0.000132, 0.000126, 0.000122, 0.000122, 0.000111, 0.000107, 0.000104, 0.000103, 9.9e-05, 9.3e-05, 8.6e-05, 8.6e-05, 8.3e-05, 8.1e-05, 7.8e-05, 7.7e-05, 7e-05]","[""等"", ""，"", ""有"", ""。"", ""灵长类"", ""方式"", ""实验"", ""规范""]","[-0.00016, -0.000148, -0.000123, -0.000112, -0.000108, -7.7e-05, -7.1e-05, -6.9e-05]"
335,2778,"[""少多"", ""运输"", ""的"", ""正规"", ""菜场"", ""安全"", ""新鲜"", ""都"", ""了"", ""摊贩"", ""鱼"", ""养鱼"", ""太多冰"", ""这个"", ""但"", ""查"", ""经常"", ""不""]","[0.05292, 0.052782, 0.047071, 0.045342, 0.04141, 0.03788, 0.032128, 0.030362, 0.029359, 0.028582, 0.02579, 0.024802, 0.024237, 0.024208, 0.023167, 0.021265, 0.01755, 0.015917]","[""浮灵"", ""突然"", ""看"", ""活蹦乱跳"", ""活跃"", ""，"", ""增氧用"", ""眼睛"", ""还是"", ""腮"", ""好"", ""得""]","[-0.054348, -0.044256, -0.0369, -0.03498, -0.034932, -0.030659, -0.024849, -0.023774, -0.019447, -0.018023, -0.016077, -0.015484]"
336,1119,"[""传谣"", ""阴谋论"", ""出事"", ""证据"", ""真相"", ""这么"", ""隐瞒"", ""不是"", ""根本"", ""的"", ""重要"", ""了"", ""对不上"", ""最"", ""。"", ""不"", ""照片"", ""别"", ""可能""]","[0.014666, 0.007836, 0.007825, 0.006946, 0.006614, 0.006347, 0.005057, 0.004874, 0.004829, 0.004293, 0.004205, 0.003805, 0.003713, 0.003359, 0.003301, 0.002636, 0.002517, 0.00198, 0.001964]","[""瞎猜"", ""每次"", ""P"", ""是"", ""，"", ""一堆"", ""有"", ""现在"", ""拿"", ""也"", ""能""]","[-0.006578, -0.005536, -0.004632, -0.004331, -0.00424, -0.004157, -0.003319, -0.002998, -0.001759, -0.001549, -0.001379]"
337,5110,"[""不是"", ""功臣"", ""这"", ""手机"", ""早"", ""才"", ""说"", ""八年"", ""国产机"", ""确实""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""铁三角"", ""+"", ""，"", ""光堆"", ""算法"", ""就是"", ""游戏"", ""技术实力"", ""索尼"", ""ISP"", ""模式"", ""是"", ""幕后"", ""但"", ""一眼"", ""影像"", ""好多"", ""虚化"", ""牛"", ""拍照""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
338,2934,"[""官方"", ""消息来源"", ""不"", ""媒体"", ""网络"", ""担任"", ""国籍"", ""核实"", ""审查"", ""不得"", ""其"", ""杨澜"", ""信息"", ""明确规定"", ""需谨慎"", ""声明"", ""法律"", ""或"", ""可以"", ""中国"", ""作为"", ""查询""]","[0.026305, 0.022393, 0.019223, 0.018667, 0.017602, 0.014129, 0.013748, 0.013606, 0.012393, 0.011471, 0.011325, 0.010707, 0.010576, 0.010536, 0.010316, 0.010069, 0.009235, 0.008735, 0.007724, 0.007625, 0.007528, 0.007222]","[""，"", ""节奏"", ""又"", ""啊"", ""渠道"", ""带"", ""一直"", ""别""]","[-0.015261, -0.013102, -0.011909, -0.010006, -0.009804, -0.008643, -0.008412, -0.008192]"
339,4320,"[""为了"", ""了"", ""生命"", ""重要"", ""就"", ""太"", "","", ""听说"", ""影响""]","[8e-06, 7e-06, 6e-06, 6e-06, 5e-06, 5e-06, 3e-06, 3e-06, 2e-06]","[""感动"", ""神奇"", ""奇迹"", ""宝宝"", ""好"", ""值得"", ""指纹"", ""看到"", ""40"", ""孕期"", ""变化"", ""长大"", ""直接"", ""形成"", ""孕晚期"", ""真是"", ""在"", ""发育"", ""周"", ""营养"", ""一点""]","[-9e-06, -7e-06, -7e-06, -6e-06, -6e-06, -5e-06, -5e-06, -5e-06, -4e-06, -4e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -3e-06, -2e-06, -2e-06, -2e-06, -2e-06]"
340,5819,"[""新闻"", ""爆炸"", ""杭州人"", ""看到"", ""马上"", ""了"", ""这次"", ""市民"", ""重要"", ""都"", ""每年"", ""问问"", ""两"", ""三个""]","[1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""，"", ""。"", ""在"", ""O型"", ""循环"", ""还"", ""救回来"", ""爱"", ""其他"", ""那边"", ""表格"", ""提醒"", ""感人"", ""关键时刻"", ""排队"", ""好心人""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
341,2081,"[""消息"", ""谣言"", ""人信"", ""新闻"", ""居然"", ""太"", ""离谱"", ""疫情"", ""一看"", ""俄罗斯"", ""啊"", ""这种"", ""恶搞"", ""这"", ""不是"", ""为什么"", ""吗"", ""吧"", ""了"", ""狮子""]","[0.000718, 0.000628, 0.000511, 0.000466, 0.000434, 0.000328, 0.000324, 0.000302, 0.000283, 0.000276, 0.000257, 0.00025, 0.000227, 0.000204, 0.000203, 0.000182, 0.000169, 0.000165, 0.00016, 0.000153]","[""上场"", "","", ""，"", ""就是"", ""在"", ""段子"", ""连"", ""奇葩"", ""一点"", ""期间""]","[-0.000367, -0.000261, -0.000161, -0.000157, -0.000127, -0.000125, -0.000112, -0.000109, -9.8e-05, -9.5e-05]"
342,4876,"[""审核"", ""这"", ""太假"", ""不"", ""反应"", ""谁"", ""的"", ""自己"", ""也"", ""为了"", ""干嘛"", ""什么""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""团队"", "","", ""先卖"", ""是不是"", ""再"", ""还"", ""内容"", ""拿"", ""骗"", ""带货"", ""孩子"", ""这种"", ""套路"", ""操作"", ""封"", ""第一"", ""背后"", ""？""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
343,4793,"[""断章取义"", ""这么"", ""社会"", ""的"", ""查查"", ""估计"", ""都"", ""连"", ""说"", ""应该"", ""被"", ""孕妇"", ""一会儿"", ""清清楚楚"", ""建议"", ""严惩凶手""]","[1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""情况"", ""依仗"", ""家属"", ""惯"", ""之前"", ""私"", ""平时"", ""猖狂"", ""权利"", "","", ""敢"", ""怎么"", ""让"", ""保留""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
344,4209,"[""并非"", ""网络"", ""快递"", ""夸张"", ""双十"", ""\"""", ""穿"", ""，"", ""用语"", ""不如"", ""儿童"", ""狗"", ""可能"", ""意思"", ""能""]","[0.462338, 0.363724, 0.199467, 0.133844, 0.100906, 0.082885, 0.082821, 0.080922, 0.068773, 0.067532, 0.067103, 0.053418, 0.041565, 0.035402, 0.032363]","[""表达方式"", ""是"", ""期间"", ""M"", ""码是"", ""的"", ""出现"", ""字面"", ""常见"", ""也"", ""量"", ""尺码"", ""情况"", ""货"", ""大""]","[-0.091106, -0.079031, -0.070828, -0.057086, -0.053402, -0.045551, -0.04195, -0.041371, -0.040263, -0.038176, -0.029195, -0.023265, -0.022405, -0.01191, -0.009523]"
345,1686,"[""消息"", ""网上"", ""官方"", ""这样"", ""严惩凶手"", ""如果"", ""不该"", ""真真假假"", ""真的"", ""是"", ""重视"", ""悲剧"", ""造成"", ""转发"", ""别急"", ""安全措施"", ""女孩子"", ""，"", ""是不是"", ""必须""]","[0.000177, 0.000153, 0.00015, 0.000139, 0.00013, 0.000126, 0.000125, 9.1e-05, 8.9e-05, 8.5e-05, 8.3e-05, 5.6e-05, 5e-05, 4.5e-05, 4.2e-05, 4.2e-05, 4.1e-05, 4.1e-05, 3.4e-05, 3.1e-05]","[""旅游"", ""。"", ""开心"", ""自由"", ""爬山"", ""但"", ""发生"", ""才"", ""等"", ""？""]","[-0.000181, -0.000126, -0.0001, -7e-05, -5.6e-05, -5.6e-05, -5.3e-05, -4.1e-05, -3.7e-05, -3.3e-05]"
346,3066,"[""传言"", ""我国"", ""中国"", ""网络"", ""官方"", ""一直"", ""作为"", ""任何"", ""中"", ""舆论"", ""但"", ""提到"", ""公职人员"", ""\"""", ""有"", ""较"", ""不得"", ""对"", ""属"", ""明确""]","[0.023294, 0.010216, 0.009372, 0.00828, 0.005261, 0.004357, 0.00432, 0.004278, 0.004208, 0.004189, 0.004098, 0.003866, 0.003303, 0.003253, 0.002973, 0.002793, 0.002694, 0.002674, 0.002625, 0.002506]","[""纪律"", ""干扰"", ""。"", ""破解"", ""事件"", ""危害"", ""违法行为"", ""侵犯"", ""和"", ""正常""]","[-0.005379, -0.004919, -0.004915, -0.004611, -0.003634, -0.003568, -0.003404, -0.003169, -0.002943, -0.002811]"
347,373,"[""新闻"", ""本地人"", ""了"", ""不敢"", ""删"", ""，"", ""死缓"", ""当时"", ""导致"", ""极端"", ""还"", ""真"", ""的"", ""太紧"", ""这么"", ""报纸""]","[0.001203, 0.000866, 0.000702, 0.000677, 0.00067, 0.000619, 0.000592, 0.000575, 0.000505, 0.000497, 0.000492, 0.00047, 0.00046, 0.000432, 0.000412, 0.000402]","["","", ""搭进去"", ""片段"", ""法庭"", ""节目"", ""后来"", ""找对象"", ""倒霉"", ""路过"", ""判"", ""心理素质"", ""全是"", ""老公"", ""头条""]","[-0.001811, -0.001225, -0.000819, -0.000604, -0.000571, -0.000525, -0.000524, -0.000504, -0.000478, -0.000439, -0.000373, -0.000338, -0.000319, -0.000248]"
348,1173,"[""消息"", ""的"", ""报道"", ""标题"", ""职位"", ""判刑"", ""具体"", ""关于"", ""多人"", ""事"", ""企业家"", ""曝光"", ""准确"", ""这"", ""全"", ""案件"", ""有限"", ""根本"", ""一""]","[0.001074, 0.000947, 0.000946, 0.000865, 0.000837, 0.000808, 0.000795, 0.000766, 0.00076, 0.00075, 0.000718, 0.000681, 0.000676, 0.000662, 0.000654, 0.000592, 0.000577, 0.000575, 0.00056]","[""名单"", ""但"", ""，"", ""涉及"", ""了"", ""里"", ""吸引"", ""2006"", ""有些"", ""牵涉到"", ""涉案""]","[-0.000899, -0.000715, -0.000663, -0.000631, -0.000585, -0.000495, -0.000469, -0.000451, -0.000401, -0.000197, -0.000186]"
349,2850,"[""。"", ""喂奶"", ""奶爸"", ""爸爸"", ""看着"", ""现在"", ""表弟"", ""，"", ""看"", ""晒娃"", ""手忙脚乱"", ""书""]","[4.2e-05, 3e-05, 2.3e-05, 2.1e-05, 2e-05, 1.9e-05, 1.8e-05, 1.6e-05, 1.5e-05, 1.4e-05, 1.4e-05, 1.2e-05]","[""死"", ""差距"", ""朋友圈"", ""哪见"", ""我们"", ""没"", ""当"", ""那些"", ""基本"", ""夫妻"", ""不减"", ""好多"", ""年轻人"", ""天下"", ""不是"", ""都"", ""这"", ""频率""]","[-5.2e-05, -4.3e-05, -4.1e-05, -4.1e-05, -3.8e-05, -3.2e-05, -3.2e-05, -3.2e-05, -3.1e-05, -3.1e-05, -2.8e-05, -2.6e-05, -2.5e-05, -2.5e-05, -2.3e-05, -2.3e-05, -2.1e-05, -2e-05]"
350,2637,"[""无"", ""并未"", ""假消息"", ""没听说过"", ""消息"", ""这种"", ""并"", ""《"", ""。"", ""过"", ""里"", ""出台"", ""这条"", ""2021"", ""关于"", ""不太可能"", ""一起"", ""政策""]","[0.130283, 0.078602, 0.078251, 0.068126, 0.067302, 0.047626, 0.042187, 0.037724, 0.035415, 0.032165, 0.028184, 0.026756, 0.025368, 0.024807, 0.023693, 0.022792, 0.021515, 0.021296]","[""延续"", ""感觉"", ""倒"", ""新疆"", ""民族"", ""结婚"", ""最靠"", ""实施"", ""是"", ""一万"", ""全国"", ""孩子""]","[-0.039196, -0.029281, -0.025746, -0.024262, -0.022252, -0.019633, -0.017084, -0.016497, -0.015724, -0.015547, -0.013907, -0.012954]"
351,6345,"[""而"", ""这么"", ""不负"", "" "", ""现在"", ""变相"", ""视频"", "","", ""中国"", ""处理"", ""或"", ""已"", ""由"", ""收容"", ""真""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""监护人"", ""纠正"", ""够"", ""心理"", ""保护法"", ""管教"", ""按"", ""家长"", ""教育"", ""程序处理"", ""惩罚"", ""在"", ""行为"", ""通报"", ""多""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
352,1648,"[""年"", ""新闻"", ""全国"", ""教育部"", ""并"", ""当地政府"", ""3"", ""霉变"", ""不得"", ""食品"", ""希望"", ""引以为戒"", ""企业"", ""《"", ""了"", ""修订"", ""重视"", ""引发"", ""明确要求"", ""才能""]","[0.043734, 0.042906, 0.027851, 0.023009, 0.019853, 0.018378, 0.016616, 0.016021, 0.014786, 0.013593, 0.013379, 0.012797, 0.012323, 0.012127, 0.011836, 0.010923, 0.010104, 0.009659, 0.009515, 0.008662]","[""孩子"", ""家长"", ""。"", ""后厨"", ""在"", ""陪餐"", ""实施"", ""学校"", ""制度"", ""条例""]","[-0.03465, -0.027321, -0.025009, -0.020512, -0.014185, -0.011453, -0.010483, -0.009396, -0.008664, -0.006719]"
353,5748,"[""是"", ""年"", ""波折"", ""确实"", ""留学"", ""无论"", ""阻挠"", ""1935"", ""他"", ""的话"", ""重重"", ""动力学"", ""次长"", ""被""]","[0.002581, 0.002378, 0.002223, 0.002156, 0.001789, 0.001611, 0.001008, 0.000895, 0.000887, 0.000812, 0.000805, 0.000673, 0.000666, 0.000658]","[""之王"", ""奖章"", ""工程"", ""领域"", ""著名"", ""\"""", ""钱学森"", ""5"", ""都"", ""说"", ""重大成就"", ""取得"", ""哪里"", ""在"", ""被誉为"", ""父""]","[-0.001814, -0.001762, -0.001758, -0.001712, -0.001669, -0.001566, -0.001418, -0.001415, -0.001396, -0.001389, -0.001352, -0.00129, -0.001189, -0.001189, -0.001143, -0.001133]"
354,3491,"[""中国"", ""地级市"", ""通常"", ""公布"", ""具有"", ""官网"", ""期间"", ""当地政府""]","[1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[""民生"", ""医疗"", ""常见"", ""情况"", ""举措"", ""。"", ""领域"", ""等"", ""事项"", ""教育"", ""涉及"", ""政策"", ""晋城"", ""两会"", ""这是"", ""落实"", ""政务"", ""延续性"", ""实事"", ""，"", ""可"", ""核查""]","[-1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
355,4011,"[""资料"", ""否认"", ""争议"", ""产品"", ""传销"", ""虚假"", ""2019"", ""宣传"", ""9"", ""公开"", ""等"", ""商业模式"", ""年""]","[5.9e-05, 5.4e-05, 4.8e-05, 4.6e-05, 4.3e-05, 4.1e-05, 3.9e-05, 3.3e-05, 2.9e-05, 2.9e-05, 2.9e-05, 2.7e-05, 2.6e-05]","[""束昱辉"", ""但"", ""公司"", ""营销"", ""被判"", ""权健"", ""是"", ""。"", ""疗效"", ""广泛"", ""查处"", ""集团"", ""夸大"", ""包括"", ""保健品"", ""身份"", ""和""]","[-5.4e-05, -4.6e-05, -4.4e-05, -4.3e-05, -4.2e-05, -4.1e-05, -4.1e-05, -4.1e-05, -3.9e-05, -3.7e-05, -3.4e-05, -3.3e-05, -2.9e-05, -2.8e-05, -2.8e-05, -2.7e-05, -2.4e-05]"
356,4626,"[""年"", ""塑料"", ""原来"", ""尤其"", ""确实"", ""安全"", ""座椅"", "" "", ""更"", ""会""]","[0.000187, 0.000139, 0.000117, 8e-05, 8e-05, 7.3e-05, 6.1e-05, 5.4e-05, 3.4e-05, 2.5e-05]","[""买"", ""刚看"", ""后悔"", ""时候"", ""一下"", ""，"", ""还好"", ""发现"", ""松"", ""卡扣"", ""有点"", ""用"", ""老化"", ""时间"", ""个"", ""底部"", ""保质期"", ""看来"", ""之前"", ""过期""]","[-0.000122, -0.000115, -0.000107, -9.3e-05, -9.3e-05, -9e-05, -8.8e-05, -8.7e-05, -8.4e-05, -8.3e-05, -7.8e-05, -7.5e-05, -7.4e-05, -7.4e-05, -6.8e-05, -6.7e-05, -6.4e-05, -6.4e-05, -5.8e-05, -5e-05]"
357,5984,"[""转用"", ""美团系"", ""不然"", ""未"", ""开通"", ""默认"", ""时未"", ""等"", ""部分"", ""产品"", ""没"", ""但"", ""当前"", ""中"", ""主要"", ""这么"", ""美团"", ""、""]","[0.000655, 0.000615, 0.000608, 0.000542, 0.000511, 0.000506, 0.000482, 0.000413, 0.000407, 0.000402, 0.00036, 0.000356, 0.000345, 0.000344, 0.000313, 0.000306, 0.000269, 0.000248]","[""买单"", ""可能"", ""就"", ""优惠活动"", ""套路"", ""竞争对手"", ""支付"", ""坑"", ""中招"", ""我"", ""第三方"", ""时会""]","[-0.000813, -0.000783, -0.00074, -0.000731, -0.000731, -0.000724, -0.000718, -0.000709, -0.000683, -0.000678, -0.000669, -0.000648]"
358,6146,"[""消息"", ""的"", ""踢"", ""谱"", ""哈维能"", ""就""]","[2e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[""续约"", ""挺"", ""万金油"", ""齐达内"", ""哈维"", ""吧"", ""过"", ""只"", ""很"", ""被"", ""喜欢"", ""长期"", "" "", ""的话"", ""里奥"", ""训练"", ""？"", ""没"", ""得"", ""补人"", ""提拔"", ""了"", ""这"", ""缺""]","[-1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
359,6258,"[""？"", ""涉事"", ""较""]","[7e-06, 7e-06, 6e-06]","[""问题"", ""运动"", ""处理"", ""近年来"", ""，"", ""严惩"", ""曾"", ""公安系统"", ""存在"", ""多次"", ""事务"", ""包含"", ""执法"", ""关系"", ""不当"", ""派出所"", ""安全"", ""关注"", ""发生"", ""暴力"", ""大学生"", ""和平"", ""。"", ""传统"", ""警察"", ""必须"", ""学生""]","[-3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
360,2910,"[""假消息"", ""官方"", ""夸张"", ""十几年"", ""相当于"", ""取消"", ""北京"", ""广深"", ""深圳"", ""不通"", ""？"", ""了"", ""也"", ""多"", ""要"", ""确实"", ""这"", ""郊区"", ""万套"", ""北上""]","[0.004142, 0.001809, 0.00158, 0.001426, 0.001051, 0.001021, 0.000984, 0.000906, 0.000903, 0.000858, 0.000857, 0.000838, 0.000833, 0.000814, 0.000793, 0.000781, 0.00075, 0.000713, 0.000657, 0.000648]","[""，"", ""。"", ""坚挺"", ""链家"", ""平台"", ""但"", ""常识"", ""量"", ""抢"", ""节奏""]","[-0.001461, -0.0012, -0.001163, -0.000762, -0.000715, -0.000612, -0.000491, -0.00046, -0.000434, -0.000415]"
361,1784,"[""毫无"", ""原子弹"", ""根本"", ""？"", ""韩联社"", ""官方"", ""消息"", ""比"", ""这事"", ""不能"", ""越来越"", ""Wi"", ""从没"", ""被"", ""这种"", ""没"", ""带"", ""那"", ""Fi"", ""查""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""和"", ""一下"", ""比喻"", ""-"", ""也"", ""还"", ""又"", ""在"", ""离谱"", ""得禁""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
362,318,"[""消息"", ""传谣"", ""谣言"", ""这种"", ""污蔑"", ""央视"", ""官方"", ""微博"", ""第一"", ""国内"", ""残疾人"", ""造谣"", ""建议"", ""社会风气"", ""明明"", ""恶毒"", ""诛"", ""老一辈"", ""工作"", ""确实"", ""\"""", ""查""]","[5.9e-05, 5.5e-05, 4.4e-05, 4.3e-05, 4.2e-05, 3.9e-05, 3.4e-05, 3.3e-05, 3.1e-05, 3e-05, 3e-05, 2.8e-05, 2.7e-05, 2.5e-05, 2.3e-05, 2.2e-05, 2e-05, 2e-05, 1.9e-05, 1.9e-05, 1.8e-05, 1.7e-05]","[""一直"", ""在"", ""怎么"", ""可"", ""张海迪"", ""就是"", ""楷模"", ""事业""]","[-3.6e-05, -3.2e-05, -3e-05, -2.6e-05, -2.4e-05, -2.2e-05, -1.8e-05, -1.5e-05]"
363,843,"[""造谣"", ""官方"", ""不"", ""可能"", ""这么"", ""说"", ""轮奸"", ""建议"", ""搜"", ""早就"", ""要是"", ""按"", ""真实"", ""信息"", ""显得"", ""详细"", ""这个"", ""反而"", ""了"", ""肯定"", ""真的"", ""，"", ""的""]","[0.001048, 0.000521, 0.000437, 0.000316, 0.000308, 0.000307, 0.000263, 0.000237, 0.000224, 0.000213, 0.000208, 0.000145, 0.000144, 0.000137, 0.000133, 0.000114, 0.000113, 0.000111, 9.3e-05, 9.2e-05, 8.8e-05, 8.7e-05, 6.8e-05]","[""住"", ""吸毒"", ""介入"", ""关键"", ""现在"", ""态度"", ""案子""]","[-0.000272, -0.000258, -0.000245, -0.000235, -0.00018, -0.000104, -8.7e-05]"
364,433,"[""2012"", ""造谣"", ""阴谋论"", ""辟谣"", ""发现"", ""已"", ""当时"", ""引发"", ""传闻"", ""关注"", ""怎么"", ""痛"", ""官方"", ""属于"", ""这个"", ""关于"", ""正规"", ""医疗系统"", ""有""]","[0.047908, 0.04713, 0.045811, 0.029756, 0.027472, 0.020223, 0.020103, 0.019633, 0.018513, 0.01731, 0.016412, 0.015608, 0.01549, 0.015136, 0.01505, 0.013281, 0.012459, 0.011633, 0.010338]","[""留守"", ""在"", ""过"", ""套路"", ""社会"", ""医学"", ""通报"", ""了"", ""割"", ""肾"", ""账号""]","[-0.029114, -0.017027, -0.014935, -0.014291, -0.013953, -0.01391, -0.011119, -0.010359, -0.010286, -0.009463, -0.005476]"
365,2309,"[""网传"", ""未附"", ""官宣"", ""官方"", ""猜测"", ""只是"", ""导致用户"", ""错误"", ""新浪"", ""证据"", ""微博"", ""使用"", ""并"", ""声明"", ""原因"", ""功能"", ""高"", ""正常"", ""流量"", ""由"", ""内部""]","[0.000197, 0.00019, 0.000151, 0.000146, 0.000121, 0.000109, 0.000106, 0.000102, 0.000102, 8.8e-05, 8.5e-05, 7.6e-05, 7.5e-05, 7.1e-05, 6.3e-05, 6.3e-05, 5.8e-05, 4.6e-05, 4.6e-05, 4e-05, 2.8e-05]","[""抽风"", ""技术"", ""明星"", ""崩"", ""轮到"", ""会"", ""谁"", ""情况"", ""甩""]","[-0.000102, -9.9e-05, -9.7e-05, -8.9e-05, -8.5e-05, -6.7e-05, -6.5e-05, -4.9e-05, -4.4e-05]"
366,5956,"[""更"", ""审核"", ""不能"", ""确实"", ""\n"", ""早"", ""啊"", ""虾米""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""约束"", ""，"", ""机制"", ""多"", ""背锅"", ""让"", ""来"", ""但"", ""。"", ""挺"", ""也"", ""得"", ""写"", ""道歉"", ""平台"", ""规范"", ""任性"", ""还是"", ""常见"", ""改"", ""去"", ""代码""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
367,6075,"[""2011"", ""演唱会"", ""知名"", ""实际"", ""中国"", ""关于"", ""云南"", ""媒体"", ""恋情"", ""婚礼"", ""谢娜"", ""举行"", ""，"", ""。"", ""夫妻"", ""两人于"", ""关注"", ""9"", ""公开"", ""备受""]","[1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""2017"", ""2007"", ""是"", ""的"", ""杰娜"", ""纪念日"", ""现场"", ""歌手"", ""香格里拉"", ""秀""]","[-2e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
368,5739,"[""相关"", ""根本"", ""更新"", ""研究"", ""没有"", ""心理学"", ""必须"", ""这个"", ""由"", ""和"", ""澄清"", ""高"", ""星座""]","[3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""看看"", ""现在"", ""样本"", ""fMRI"", ""姆"", ""协同工作"", ""课讲"", ""，"", ""拿"", ""人"", ""是"", ""超好"", ""解释"", ""用"", ""换手"", ""左右脑"", ""。""]","[-3e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
369,5104,"[""开发"", ""微软"", ""INDEX"", ""替代"", ""标志"", ""用"", ""-"", ""直接"", ""）"", ""实际"", ""？"", ""了"", ""过时"", ""更""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""分析"", ""还是"", ""现在"", ""用于"", ""更好"", ""常用"", ""使用"", ""提升"", ""MATCH"", ""AVERAGE"", ""SUM"", ""是"", ""确实"", ""和"", ""夸"", ""学会""]","[-1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0]"
370,1696,"[""根本"", ""成本"", ""不是"", ""关税"", ""知道"", ""数据"", ""的"", ""更贵"", ""只会"", ""小企业"", ""加税"", ""通胀"", ""。"", ""经济"", ""物价"", ""撑不下去"", ""解决办法"", ""就"", ""了"", ""害"", ""现在""]","[0.039898, 0.025755, 0.023261, 0.01799, 0.014731, 0.014415, 0.011771, 0.011265, 0.011102, 0.011024, 0.00938, 0.009007, 0.008024, 0.007155, 0.004618, 0.004124, 0.004064, 0.001394, 0.001305, 0.000638, 0.000367]","[""特朗普"", ""到底"", ""懂不懂"", ""，"", ""飙升"", ""得"", ""政策"", ""让"", ""看看""]","[-0.042043, -0.01814, -0.011218, -0.011106, -0.009095, -0.007438, -0.003618, -0.00091, -0.000407]"
