index,news_id,pos_words,pos_weights,neg_words,neg_weights
371,5184,"[""天下"", ""【"", ""发生"", ""上百人"", ""RU37qqP""]","[0.047967, 0.025367, 0.009935, 0.005045, 0.000225]","[""外电报道"", ""."", ""/"", ""#"", ""。"", ""，"", ""t"", ""据"", ""人"", ""http"", ""缅北"", ""缅甸"", ""北部"", ""滑坡"", ""至少"", ""失踪"", ""】"", ""已致"", ""死亡"", ""cn"", ""60"", ""造成"", "":"", ""山体""]","[-0.350808, -0.206089, -0.188977, -0.095263, -0.082551, -0.072099, -0.071981, -0.071369, -0.066613, -0.063313, -0.062974, -0.051794, -0.044705, -0.037695, -0.037122, -0.029182, -0.026486, -0.025932, -0.025185, -0.015304, -0.014425, -0.009614, -0.004163, -0.001356]"
372,578,"[""居然"", ""科学馆"", ""8"", ""真是假"", ""去"", ""从未"", ""网上"", ""再"", ""了"", ""发现"", ""鱼"", ""发布"", ""的"", ""区"", ""人"", ""“""]","[3.2e-05, 2.5e-05, 2.5e-05, 2.4e-05, 2.3e-05, 2.3e-05, 2.2e-05, 2.2e-05, 2.2e-05, 2.1e-05, 2.1e-05, 2e-05, 2e-05, 1.9e-05, 1.8e-05, 1.7e-05]","[""。"", ""几个"", ""版本"", ""消息"", ""染色体"", ""送到"", ""目前"", ""海底"", ""年"", ""在"", ""流传"", ""~"", "" "", ""日""]","[-2.9e-05, -2.5e-05, -2.4e-05, -2.4e-05, -2.2e-05, -2e-05, -2e-05, -1.9e-05, -1.8e-05, -1.7e-05, -1.7e-05, -1.6e-05, -1.6e-05, -1.4e-05]"
373,4813,"[""赵军"", ""，"", ""而是"", ""艳"", ""不是"", ""被害"", ""武警"", ""医生""]","[0.349873, 0.163794, 0.153474, 0.143706, 0.076641, 0.07095, 0.061465, 0.023718]","[""附属"", ""后勤"", ""。"", ""犯罪"", ""嫌疑人"", ""一人"", ""三人"", ""医院""]","[-0.240119, -0.229743, -0.202372, -0.195387, -0.134868, -0.101865, -0.012752, -0.005193]"
374,6201,"[""没收"", ""住址"", ""了"", ""多名"", ""明星"", ""起"", ""投诉"", ""【"", ""中"", ""多"", ""既""]","[0.003532, 0.003118, 0.002601, 0.002071, 0.001916, 0.001895, 0.001877, 0.001869, 0.001836, 0.001826, 0.001821]","[""..."", ""路"", ""到"", ""纠纷"", ""卖家"", ""全文"", ""黑猫"", ""#"", ""疑似"", ""向"", ""在"", ""，"", ""月"", ""Owhat"", ""电话"", ""2019"", ""发起"", ""购买"", ""2""]","[-0.00352, -0.003517, -0.003383, -0.003346, -0.003298, -0.003114, -0.003073, -0.003072, -0.002894, -0.002621, -0.002533, -0.002478, -0.002446, -0.002359, -0.002316, -0.002228, -0.002, -0.001908, -0.001685]"
375,6318,"[""了"", ""一"", ""北京"", ""不"", ""c"", ""已"", ""微博上"", ""人"", ""知道""]","[0.035842, 0.033627, 0.030858, 0.026298, 0.023708, 0.021196, 0.021053, 0.014998, 0.014185]","[""..."", ""全文"", ""展开"", ""评论"", ""热议"", ""关注"", ""【"", ""辱骂"", ""官方"", ""日"", ""，"", ""进行"", ""】"", ""情况"", ""女子"", ""5"", ""“"", ""能量"", ""不断"", ""回应"", ""核实""]","[-0.072296, -0.057249, -0.037111, -0.029995, -0.029766, -0.028252, -0.026376, -0.023865, -0.021792, -0.020155, -0.019984, -0.019551, -0.018317, -0.017537, -0.016442, -0.015992, -0.015536, -0.014787, -0.014568, -0.014447, -0.012392]"
376,5750,"[""、"", ""飞腾"", ""鲲鹏"", "")"", ""近日"", ""与"", ""，""]","[0.007272, 0.006872, 0.004939, 0.004031, 0.003511, 0.003379, 0.003312]","[""iSignature"", ""龙芯"", ""操作系统"", ""独自"", ""研发"", ""认证"", ""适配"", ""…"", ""基于"", ""电子"", ""CPU"", ""平台"", ""测试"", ""UOS"", ""科技"", ""("", ""】"", ""推出"", ""产品"", ""统一"", ""金格"", ""点击"", ""芯""]","[-0.008277, -0.008006, -0.006744, -0.006266, -0.005925, -0.005624, -0.005532, -0.005523, -0.005453, -0.005297, -0.005121, -0.005017, -0.004001, -0.003902, -0.003582, -0.003351, -0.002939, -0.002426, -0.002239, -0.0021, -0.002097, -0.001756, -0.001459]"
377,1672,"[""洋垃圾"", ""中学"", ""发"", ""中国"", ""能够"", ""钰"", ""并"", ""避孕套"", ""实名"", ""："", ""惩罚"", ""外教"", ""的"", ""举报"", ""狗""]","[0.004182, 0.004082, 0.00405, 0.003721, 0.003506, 0.003426, 0.003364, 0.003315, 0.003063, 0.002786, 0.002678, 0.002672, 0.002622, 0.002557, 0.002546]","[""这种"", ""和"", ""教师"", ""将"", ""“"", ""朋友圈"", ""希望"", ""学校"", ""）"", ""社会"", ""一起"", ""配文"", ""。"", ""teachin"", "" ""]","[-0.003451, -0.003236, -0.003042, -0.002891, -0.002724, -0.002584, -0.002552, -0.00246, -0.002422, -0.002404, -0.002356, -0.002197, -0.002141, -0.0021, -0.001901]"
378,1543,"[""337%"", ""2011"", ""167%"", ""800"", ""医疗卫生"", ""1200"", ""多不多"", ""那要"", ""累计"", ""保障性"", ""花"", ""155%"", ""北京奥运"", ""国防"", ""2010"", ""深圳"", ""消费"", ""上海"", ""3000"", ""三公"", ""要是"", ""年"", ""四大"", ""开支""]","[0.000142, 0.000117, 0.000111, 0.00011, 0.000104, 0.000103, 0.000101, 9.9e-05, 9.1e-05, 9.1e-05, 9e-05, 8.8e-05, 8.5e-05, 8.4e-05, 7.9e-05, 7.7e-05, 7.6e-05, 7.5e-05, 7.3e-05, 6.9e-05, 6.9e-05, 6.4e-05, 6.4e-05, 6.2e-05]","[""怎么"", ""跟"", ""到底"", ""一年"", ""的"", "" ""]","[-0.000117, -0.000109, -8.9e-05, -8.5e-05, -7.8e-05, -4.3e-05]"
379,5908,"[""肺部"", "":"", ""大家"", ""运动"", ""茶多"", ""提醒"", ""所以"", ""购买"", ""罗汉果"", ""小"", ""措施"", ""吸入"", ""c"", ""正规""]","[0.041462, 0.038047, 0.035275, 0.033611, 0.03007, 0.02518, 0.021663, 0.020868, 0.020732, 0.020584, 0.020345, 0.019412, 0.017988, 0.013908]","[""..."", ""天气"", ""全文"", ""我们"", ""展开"", ""将"", ""做"", ""霾"", ""大量"", ""尽量"", ""应该"", ""挡"", ""途径"", ""桔梗"", ""。"", ""就""]","[-0.142556, -0.115921, -0.097091, -0.068288, -0.047439, -0.035304, -0.031471, -0.028412, -0.02668, -0.026573, -0.026344, -0.023414, -0.021562, -0.020987, -0.019004, -0.017706]"
380,6009,"[""渔政"", ""月"", ""！"", ""禁渔期"", ""禁渔"", ""水生"", ""街坊"", ""行为"", ""请""]","[0.05554, 0.053795, 0.050432, 0.046625, 0.035503, 0.033863, 0.029828, 0.027397, 0.024883]","[""]"", ""佛山"", ""["", ""】"", ""执法"", ""。"", ""进行"", ""对"", ""部门"", ""【"", ""方式"", ""话筒"", ""联合"", ""多"", ""从"", ""为期"", ""驻守"", ""巡查"", ""佛山市"", ""持续"", ""个""]","[-0.174531, -0.128222, -0.112203, -0.099099, -0.098509, -0.074085, -0.069842, -0.067739, -0.063563, -0.05897, -0.049532, -0.043374, -0.042427, -0.041114, -0.037209, -0.036558, -0.035564, -0.034982, -0.034892, -0.032039, -0.029237]"
381,5841,"[""地震"", ""公里"", ""现场"", ""发生"", ""余人"", ""30"", ""景区"", ""有"", ""黑河"", ""红"", ""103.82""]","[0.04932, 0.035703, 0.035391, 0.022448, 0.022105, 0.018422, 0.017026, 0.016806, 0.016529, 0.013917, 0.010189]","[""#"", ""新华社"", ""，"", ""九寨沟"", ""九寨沟县"", ""启动"", ""。"", ""【"", ""预案"", ""委"", ""往"", ""北纬"", ""】"", ""3"", ""镇"", ""管控"", ""道路"", ""棉被"", ""快讯""]","[-0.088985, -0.083435, -0.059306, -0.049631, -0.044761, -0.039285, -0.038225, -0.038049, -0.036014, -0.034444, -0.034202, -0.032092, -0.030922, -0.028413, -0.025278, -0.023932, -0.023652, -0.023122, -0.021107]"
382,5450,"[""发微博"", "";"", ""骚白"", ""真相"", ""曝光"", ""上"", ""被"", ""斗鱼"", ""？"", ""一位""]","[0.079646, 0.063502, 0.042387, 0.027187, 0.025778, 0.025019, 0.022352, 0.00803, 0.007286, 0.006202]","[""实锤代"", ""代打"", ""荣耀"", ""打"", ""凉透"", ""主播"", ""了"", ""！"", ""寒夜"", ""王者"", ""已经"", ""，"", ""和"", ""&#"", ""纯白"", ""xe627""]","[-0.194804, -0.102619, -0.098986, -0.049569, -0.047278, -0.046138, -0.039031, -0.035611, -0.032515, -0.028057, -0.025562, -0.014999, -0.010482, -0.008949, -0.008546, -0.006875]"
383,3281,"[""!"", ""家长"", ""孩子"", ""区"", ""请"", ""安全"", ""自己"", ""五年级"", ""人"", ""放心"", ""学校""]","[0.082595, 0.037974, 0.036174, 0.034935, 0.034234, 0.031585, 0.030097, 0.026295, 0.022539, 0.022026, 0.020035]","[""#"", ""接"", ""压力"", ""暴雪"", ""缓解"", ""提前"", ""沟通"", ""准时"", ""今天"", ""决定"", "":"", "","", ""最后"", ""会"", ""陪伴"", ""的"", ""走"", ""晚上"", ""交通""]","[-0.119012, -0.059591, -0.052127, -0.03967, -0.038801, -0.037841, -0.035745, -0.033008, -0.030412, -0.02877, -0.028027, -0.027228, -0.026484, -0.02614, -0.023977, -0.020789, -0.020778, -0.01996, -0.019309]"
384,1469,"["","", ""胀满"", ""强"", ""身体"", ""叫"", ""小猫"", ""这是"", ""猫"", ""给"", ""化学""]","[0.000164, 0.000136, 0.000121, 0.000117, 0.000106, 9.9e-05, 9.6e-05, 8.8e-05, 7.8e-05, 7.1e-05]","[""..."", ""，"", ""盆景"", ""他们"", ""技术"", ""药物"", ""！"", ""里"", ""喂食"", ""等"", ""日本"", ""瓶子"", ""然后"", ""宠物"", ""骨质"", ""长大"", ""养殖"", ""塞进"", ""一种"", ""发明""]","[-9.2e-05, -7e-05, -6.1e-05, -6e-05, -5.7e-05, -5.6e-05, -5.5e-05, -5.3e-05, -5.1e-05, -5e-05, -4.8e-05, -4.7e-05, -4.6e-05, -4.3e-05, -3.9e-05, -3.7e-05, -3.2e-05, -3.2e-05, -3.1e-05, -2.8e-05]"
385,2803,"[""愚蠢"", ""受不了"", ""悲痛欲绝"", ""微博称"", ""章立凡"", ""建嵘"", ""微博"", ""里"", ""。"", ""！"", ""大陆"", ""了"", ""看"", ""没"", ""甚至"", ""再"", ""见"", ""”""]","[0.013486, 0.013139, 0.012757, 0.012447, 0.012421, 0.010777, 0.010591, 0.00815, 0.006734, 0.006595, 0.006584, 0.006111, 0.005551, 0.004882, 0.00391, 0.003903, 0.003636, 0.003363]","[""立法委员"", ""道德"", ""理解"", ""这个"", ""的"", ""事情"", ""无法"", ""只用"", ""是"", ""没有"", ""与"", ""不到""]","[-0.01802, -0.011318, -0.010438, -0.009831, -0.009736, -0.008866, -0.008468, -0.007981, -0.006791, -0.005829, -0.004998, -0.003278]"
386,5560,"[""五幅"", ""真相"", ""山东"", ""转发"", ""网友"", ""不过"", ""生活"", ""兰花"", ""中奖"", ""）""]","[0.017131, 0.013935, 0.013246, 0.008947, 0.008808, 0.004761, 0.004474, 0.004398, 0.003343, 0.003116]","[""那些"", ""烦恼"", ""过眼云烟"", ""的"", ""需要"", ""内心"", ""（"", ""守候"", ""九点"", ""#"", ""媒体"", ""，"", ""《"", ""抽取"", ""一种"", ""五位"", ""生命"", ""心地"", ""出"", ""在""]","[-0.021298, -0.020145, -0.017652, -0.012907, -0.012896, -0.012075, -0.012011, -0.01152, -0.011386, -0.011065, -0.010952, -0.009219, -0.009035, -0.008742, -0.008017, -0.006393, -0.006307, -0.005508, -0.005498, -0.00399]"
387,1434,"[""中国"", ""小杰"", ""妹妹"", ""岁"", ""拒收"", ""是"", ""黑户"", ""只是"", ""没有"", ""强行"", ""识字"", ""让"", ""放在"", ""只要"", ""济南"", ""他们"", ""孩子""]","[0.074127, 0.062285, 0.035758, 0.034694, 0.025834, 0.025595, 0.024382, 0.021578, 0.018821, 0.018727, 0.018302, 0.017103, 0.016778, 0.016011, 0.015456, 0.01526, 0.014512]","[""扫街"", ""每天"", ""，"", ""渴望"", ""跟着"", ""三点"", ""9"", ""就"", ""梦"", ""为什么"", ""应"", ""两个"", ""爸爸""]","[-0.038024, -0.034636, -0.032748, -0.026419, -0.026155, -0.024155, -0.023156, -0.021784, -0.020676, -0.019334, -0.018481, -0.01725, -0.014513]"
388,5911,"[""沉默"", ""的"", ""是不是"", ""你"", "":"", ""；"", ""大"", ""人"", ""58.5""]","[0.088876, 0.042676, 0.039564, 0.031946, 0.029402, 0.027872, 0.027833, 0.024532, 0.023575]","[""下班"", ""隔阂"", ""。"", ""不想"", ""设计师"", ""矛盾"", ""中国青年报"", ""压力"", ""程序员"", ""受访者"", ""症"", ""说话"", ""有"", ""是因为"", ""程度"", ""工作"", ""】"", ""IT"", ""③"", ""开口"", ""难以""]","[-0.12281, -0.071369, -0.058618, -0.056715, -0.055836, -0.05482, -0.052523, -0.051901, -0.049675, -0.038011, -0.036785, -0.033993, -0.031027, -0.029524, -0.025524, -0.024911, -0.023834, -0.022447, -0.022069, -0.019873, -0.017732]"
389,3225,"[""中国"", ""小艇"", ""要"", ""豪横"", ""是"", ""场面"", ""知道"", ""显然"", ""安全"", ""可""]","[0.094441, 0.061627, 0.049875, 0.048473, 0.044663, 0.041673, 0.036127, 0.029811, 0.029635, 0.028372]","[""互动"", ""]"", ""["", ""…"", ""世界"", ""航母"", ""大舰"", ""专业"", ""鼻"", ""这样"", ""有"", ""挖"", ""艘"", ""此次"", ""低调"", ""作战"", ""他们"", ""带队"", ""8"", ""范围""]","[-0.172989, -0.1668, -0.118499, -0.115203, -0.09973, -0.073898, -0.065113, -0.063092, -0.056236, -0.05269, -0.052386, -0.051288, -0.046774, -0.046508, -0.045501, -0.039064, -0.037509, -0.03594, -0.035524, -0.034699]"
390,846,"[""！"", ""政府"", ""不"", ""劫机"", ""就"", ""真的"", ""如果"", ""低空"", ""双子塔"", ""机组"", ""最后"", ""军机"", ""撞"", ""向"", ""被"", ""满足要求""]","[0.020921, 0.016263, 0.009653, 0.008749, 0.007208, 0.007172, 0.005465, 0.0052, 0.004953, 0.00493, 0.004822, 0.004318, 0.003212, 0.002151, 0.002087, 0.000169]","[""一切都是"", ""…"", ""这"", "" "", ""返回"", ""，"", ""谈判"", ""和"", ""击落""]","[-0.017693, -0.010907, -0.006169, -0.004917, -0.004092, -0.002788, -0.002265, -0.001807, -0.001419]"
391,1709,"[""！"", ""大火"", ""发生"", ""可能"", ""城南"", ""城"", ""人"", ""城东"", ""福全"", ""身边""]","[0.143101, 0.118706, 0.107577, 0.065089, 0.05679, 0.044037, 0.042642, 0.037813, 0.031629, 0.026692]","[""#"", ""。"", ""绍兴"", ""视频"", ""赶至"", ""已有"", ""秒"", ""目前"", ""着火"", ""一家"", ""是"", ""能"", ""拍"", ""…"", ""浙江"", ""多辆"", ""，"", ""、"", ""称"", ""塑料包装""]","[-0.326647, -0.192043, -0.171211, -0.109141, -0.098047, -0.097943, -0.094617, -0.09147, -0.067518, -0.063134, -0.061818, -0.060722, -0.056279, -0.052461, -0.052264, -0.051565, -0.045109, -0.043117, -0.03809, -0.03467]"
392,4623,"[""！"", ""李敬"", ""请"", ""紧急"", ""下落不明"", ""13630944090"", ""如"", ""女"", ""女孩"", ""失踪""]","[0.127075, 0.101986, 0.0643, 0.063547, 0.040224, 0.032142, 0.024891, 0.023068, 0.02122, 0.01834]","[""]"", ""一个"", ""吉林"", ""["", ""】"", ""吉林省"", ""之后"", ""月"", ""话筒"", ""喂"", ""的"", ""一直"", ""通话"", "","", ""寻人"", ""已经"", ""字"", ""11"", ""说"", ""“""]","[-0.172819, -0.157887, -0.090389, -0.085229, -0.068598, -0.062019, -0.059269, -0.054538, -0.052736, -0.047054, -0.045318, -0.042659, -0.040629, -0.037022, -0.03331, -0.032044, -0.028551, -0.025833, -0.024607, -0.023351]"
393,2427,"[""五元"", ""鸟"", ""。"", ""不敢"", ""央视"", ""上"", ""闻所未闻"", ""："", ""吃不饱"", ""加饭"", ""竟"", ""的"", ""见所未见"", ""还""]","[0.075796, 0.061517, 0.056304, 0.055509, 0.050785, 0.041128, 0.039768, 0.034882, 0.027979, 0.027677, 0.02638, 0.008862, 0.007892, 0.007057]","[""盒饭"", ""10"", ""，"", ""啊"", ""可以"", ""在"", ""坐鸟"", ""列车长"", ""的话"", ""如今"", ""这么"", ""个"", ""年"", ""火车"", ""说"", ""童话""]","[-0.066934, -0.041686, -0.03965, -0.0331, -0.032126, -0.031607, -0.029708, -0.027905, -0.026484, -0.022048, -0.018892, -0.016758, -0.01116, -0.009186, -0.006132, -0.004937]"
394,4897,"[""徐某"", ""元"", ""“"", ""非法"", ""燃放鞭炮"", ""第一张"", ""："", ""存放"", ""中心""]","[0.052683, 0.050655, 0.040853, 0.027884, 0.027209, 0.022477, 0.020903, 0.020046, 0.019103]","[""#"", ""，"", ""》"", ""处以"", ""【"", ""公安分局"", ""条例"", ""通化"", ""第一款"", ""上午"", ""2018"", ""对联"", ""散落"", ""这是"", ""运输"", ""、"", ""区域"", ""走"", ""一"", ""有人"", ""一挂""]","[-0.303503, -0.19538, -0.081288, -0.074094, -0.073709, -0.071172, -0.066379, -0.065935, -0.058276, -0.057517, -0.055089, -0.05421, -0.052338, -0.051284, -0.050248, -0.046503, -0.043325, -0.037813, -0.035172, -0.034789, -0.029119]"
395,1166,"[""伦敦"", ""中国"", ""现"", ""金牌榜"", ""人送"", ""！"", ""并且"", ""一份"", ""转发"", ""时"", ""决定"", ""好友"", ""结束"", ""在"", ""代表队"", ""本微博"", ""上排"", ""奥运会"", ""假如"", ""@""]","[0.009473, 0.008608, 0.008251, 0.007615, 0.007543, 0.007377, 0.007136, 0.006497, 0.006011, 0.006008, 0.005988, 0.005908, 0.005897, 0.005671, 0.005259, 0.004593, 0.004212, 0.003942, 0.003536, 0.003358]","[""每个"", ""拍"", ""mini7s"", ""限量版"", ""绝对"", ""件套"", ""个"", ""富士"", ""你"", ""5""]","[-0.011811, -0.008273, -0.007274, -0.005926, -0.005794, -0.004017, -0.003712, -0.002992, -0.002669, -0.001996]"
396,206,"[""："", ""杜氏"", ""杜"", ""工作"", ""强海"", ""广水市"", ""打死"", ""工""]","[0.069562, 0.059302, 0.046315, 0.037152, 0.032578, 0.024722, 0.020963, 0.020959]","[""交通堵塞"", ""日"", ""网"", ""学生"", ""7"", ""罢工"", ""殴打"", ""上班"", ""武汉理工大学"", ""【"", ""造成"", ""湖北"", ""维权"", ""。"", ""天"", ""面"", ""多名"", ""3"", ""12"", ""时间"", ""因"", ""讨公道""]","[-0.389394, -0.107531, -0.077646, -0.075738, -0.074, -0.072749, -0.072443, -0.065747, -0.064815, -0.059787, -0.059663, -0.058214, -0.049788, -0.049665, -0.037492, -0.03555, -0.03427, -0.034053, -0.031156, -0.029953, -0.029607, -0.028151]"
397,4735,"[""日本""]",[0.228184],"[""盖浇饭""]",[-0.390601]
398,2256,"[""震惊"", ""北京"", ""毒死"", ""！"", ""毒气"", ""33"", ""？"", ""戒"", ""放"", ""了"", ""水龙头"", ""围观"", ""出来"", ""是"", ""给"", ""帝都"", ""这样儿"", ""："", ""奉劝"", ""怎么""]","[0.029972, 0.024491, 0.018476, 0.0183, 0.015422, 0.015199, 0.014853, 0.011555, 0.009561, 0.008733, 0.007346, 0.007022, 0.006588, 0.006361, 0.00543, 0.004368, 0.00398, 0.003905, 0.003829, 0.003695]","[""]"", ""米娜"", ""晚上"", ""["", ""今儿"", ""吧"", ""】"", ""我家"", ""自来水"", ""点""]","[-0.029401, -0.014494, -0.013805, -0.011901, -0.011662, -0.010512, -0.00664, -0.006569, -0.006147, -0.005983]"
399,3732,"[""尽管"", ""医护人员"", ""尚"", ""微博杠"", ""卫生署"", ""！"", ""患者"", ""医用"", ""在"", ""WHO"", ""的"", ""但是""]","[0.061114, 0.041814, 0.040351, 0.037176, 0.036166, 0.029654, 0.026462, 0.024587, 0.024211, 0.021391, 0.020523, 0.019735]","[""..."", ""全文"", ""建议"", ""出门"", ""。"", ""“"", ""等"", ""，"", ""并未"", ""空旷"", ""口罩"", ""一定"", ""自己"", ""好"", ""佩戴"", ""要"", ""和"", ""病例""]","[-0.499041, -0.136346, -0.084386, -0.075431, -0.054548, -0.051788, -0.051681, -0.049344, -0.040031, -0.03904, -0.038356, -0.037988, -0.037955, -0.037197, -0.033639, -0.032671, -0.029894, -0.025965]"
400,2921,"[""破坏"", ""商贩"", ""毒性"", ""【"", ""胭脂红"", ""但"", ""了"", ""红色"", ""“"", ""呈"", ""食品"", ""肾脏"", ""味"", ""”"", ""针"", ""发育"", ""一点"", ""却"", ""西瓜"", ""所"", ""肝脏"", ""打针""]","[8.6e-05, 8.6e-05, 8.1e-05, 8e-05, 7.5e-05, 7.3e-05, 7.1e-05, 6.9e-05, 6.8e-05, 6.8e-05, 6.8e-05, 6.8e-05, 6.4e-05, 6.1e-05, 6e-05, 5.9e-05, 5.3e-05, 5.2e-05, 4.8e-05, 4.6e-05, 4.4e-05, 4.3e-05]","[""入夏"", ""】"", ""把"", ""成为"", ""针头"", ""对准"", ""很"", ""尚未""]","[-0.000156, -0.000109, -9.8e-05, -8.4e-05, -6e-05, -5.8e-05, -5.4e-05, -4e-05]"
401,4533,"[""如果"", ""；"", ""静半刻"", ""了"", ""申诉"", ""《"", ""》"", ""安"", ""。"", ""去""]","[0.134539, 0.099802, 0.077825, 0.076863, 0.071765, 0.052175, 0.050693, 0.038211, 0.030103, 0.025884]","[""喃喃"", ""自己"", ""种种"", ""就"", ""哭"", ""，"", ""反驳"", ""可以"", ""成见"", ""完美"", ""一直"", ""忙"", ""那么"", ""不"", ""慢半拍"", ""吵"", ""看"", ""的"", ""别人"", ""怎么""]","[-0.107428, -0.09429, -0.091581, -0.075728, -0.073358, -0.069162, -0.06711, -0.064925, -0.06277, -0.058836, -0.058339, -0.053741, -0.042941, -0.040634, -0.039539, -0.031716, -0.026191, -0.025803, -0.025795, -0.025157]"
402,2534,"[""结果"", ""1996"", ""污染"", ""1"", ""上海"", ""宣布"", ""句"", ""打广告"", ""当地"", ""出现"", ""鉴定"", ""黄浦江"", "" "", ""告诉"", ""被"", ""水质"", ""电视台"", ""没有"", ""水业"", ""水库""]","[5e-06, 5e-06, 4e-06, 3e-06, 3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06]","[""..."", ""，"", ""—"", ""问题"", ""实话"", ""自来水"", ""年"", ""中国"", ""大便"", ""在""]","[-1.1e-05, -6e-06, -6e-06, -3e-06, -3e-06, -3e-06, -2e-06, -2e-06, -2e-06, -1e-06]"
403,4821,"[""钱"", ""损失"", ""！"", ""@"", ""地板"", ""不可"", ""地"", ""地砖"", ""上海"", ""。"", ""加上"", ""铺"", "":""]","[0.159175, 0.148203, 0.13331, 0.091291, 0.086483, 0.077142, 0.075323, 0.060165, 0.058846, 0.050647, 0.048421, 0.04497, 0.029487]","[""便宜"", ""问题"", ""等"", ""站"", ""的"", ""，"", ""超长"", ""干式"", ""？"", ""着"", ""撞头"", ""不"", ""安装"", ""装修"", ""说"", ""时间"", ""说话""]","[-0.120474, -0.113131, -0.087998, -0.08551, -0.081636, -0.079777, -0.079552, -0.075773, -0.064017, -0.061928, -0.058116, -0.057892, -0.057699, -0.051667, -0.048639, -0.045958, -0.043711]"
404,630,"[""粮补款"", ""郭仁寇"", ""下"", ""打死"", ""鬼子"", ""不治而亡"", ""百姓"", ""去"", ""女"", ""砍进"", ""向"", ""窗口"", ""被"", ""未果"", ""扔"", ""，"", ""凶残"", ""国家"", ""："", ""领导""]","[7e-05, 6.8e-05, 5.1e-05, 4.9e-05, 4.8e-05, 4.7e-05, 4.1e-05, 3.8e-05, 3.7e-05, 3.7e-05, 3e-05, 2.9e-05, 2.8e-05, 2.6e-05, 2.3e-05, 2.2e-05, 2e-05, 1.9e-05, 1.7e-05, 1.3e-05]","[""讨说法"", ""痛快"", ""群殴"", ""从"", ""书记"", ""安徽"", ""讯"", ""办公室"", ""村干部"", ""官员""]","[-5e-05, -3.8e-05, -2.7e-05, -2.2e-05, -2e-05, -1.6e-05, -1.5e-05, -1.3e-05, -1.1e-05, -1.1e-05]"
